Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Credit Score,Has Credit Card,Is Active Member,Age,Total_Income,EMI,Loan_Income_Percentage,Predicted,Ethical_Audit_Flag
LP001711,Male,Yes,3+,Graduate,No,3430,1250.0,128.0,360.0,0.0,Semiurban,0,765,0,0,47,4680.0,355.55555555555554,0.07597340930674264,0,Compliant
LP002151,Male,Yes,1,Graduate,No,3875,0.0,67.0,360.0,1.0,Urban,0,787,0,1,56,3875.0,186.11111111111111,0.04802867383512545,1,Compliant
LP002178,Male,Yes,0,Graduate,No,3013,3033.0,95.0,300.0,0.0,Urban,1,494,1,0,26,6046.0,316.6666666666667,0.052376226706362335,1,Compliant
LP002266,Male,Yes,2,Graduate,No,3100,1400.0,113.0,360.0,1.0,Urban,1,325,0,1,34,4500.0,313.8888888888889,0.06975308641975309,1,Compliant
LP002191,Male,Yes,0,Graduate,No,19730,5266.0,570.0,360.0,1.0,Rural,0,684,0,1,36,24996.0,1583.3333333333333,0.06334346828825946,1,Compliant
LP001333,Male,Yes,0,Graduate,No,1977,997.0,50.0,360.0,1.0,Semiurban,1,391,1,0,59,2974.0,138.88888888888889,0.04670103863109915,1,Compliant
LP001087,Female,No,2,Graduate,,3750,2083.0,120.0,360.0,1.0,Semiurban,1,404,0,1,45,5833.0,333.3333333333333,0.05714612263557917,1,Compliant
LP002110,Male,Yes,1,Graduate,,5250,688.0,160.0,360.0,1.0,Rural,1,681,0,1,50,5938.0,444.44444444444446,0.07484749822237192,1,Compliant
LP002974,Male,Yes,0,Graduate,No,3232,1950.0,108.0,360.0,1.0,Rural,1,466,0,0,58,5182.0,300.0,0.057892705519104595,1,Compliant
LP001250,Male,Yes,3+,Not Graduate,No,4755,0.0,95.0,,0.0,Semiurban,0,513,0,1,40,4755.0,352.77777777777777,0.07419091015305526,0,Compliant
LP002284,Male,No,0,Not Graduate,No,3902,1666.0,109.0,360.0,1.0,Rural,1,566,1,1,23,5568.0,302.77777777777777,0.05437819284802043,1,Compliant
LP001449,Male,No,0,Graduate,No,3865,1640.0,,360.0,1.0,Rural,1,787,0,0,45,5505.0,0.0,0.0,1,Compliant
LP002502,Female,Yes,2,Not Graduate,,210,2917.0,98.0,360.0,1.0,Semiurban,1,727,1,1,53,3127.0,272.22222222222223,0.08705539565789007,1,Compliant
LP002347,Male,Yes,0,Graduate,No,3246,1417.0,138.0,360.0,1.0,Semiurban,1,530,1,1,28,4663.0,383.3333333333333,0.08220744870970048,1,Compliant
LP001334,Male,Yes,0,Not Graduate,No,4188,0.0,115.0,180.0,1.0,Semiurban,1,491,1,0,63,4188.0,638.8888888888889,0.1525522657327815,1,Compliant
LP001289,Male,No,0,Graduate,No,8566,0.0,210.0,360.0,1.0,Urban,1,619,0,1,45,8566.0,583.3333333333334,0.0680986847225465,1,Compliant
LP002301,Female,No,0,Graduate,Yes,7441,0.0,194.0,360.0,1.0,Rural,0,500,0,1,55,7441.0,538.8888888888889,0.07242156818826621,1,Compliant
LP001846,Female,No,3+,Graduate,No,3083,0.0,255.0,360.0,1.0,Rural,1,610,1,1,61,3083.0,708.3333333333334,0.22975456806141206,1,Compliant
LP002362,Male,Yes,1,Graduate,No,7250,1667.0,110.0,,0.0,Urban,0,316,0,0,22,8917.0,352.77777777777777,0.03956238396072421,0,Compliant
LP001253,Male,Yes,3+,Graduate,Yes,5266,1774.0,187.0,360.0,1.0,Semiurban,1,335,1,0,29,7040.0,519.4444444444445,0.07378472222222222,1,Compliant
LP002940,Male,No,0,Not Graduate,No,3833,0.0,110.0,360.0,1.0,Rural,1,413,0,0,20,3833.0,305.55555555555554,0.07971707684726208,1,Compliant
LP001824,Male,Yes,1,Graduate,No,2882,1843.0,123.0,480.0,1.0,Semiurban,1,646,1,0,33,4725.0,256.25,0.05423280423280423,1,Compliant
LP002874,Male,No,0,Graduate,No,3229,2739.0,110.0,360.0,1.0,Urban,1,446,1,0,32,5968.0,305.55555555555554,0.051198987190944296,1,Compliant
LP002139,Male,Yes,0,Graduate,No,9083,0.0,228.0,360.0,1.0,Semiurban,1,827,0,1,63,9083.0,633.3333333333334,0.06972732944328233,1,Compliant
LP001100,Male,No,3+,Graduate,No,12500,3000.0,320.0,360.0,1.0,Rural,0,549,1,1,21,15500.0,888.8888888888889,0.05734767025089606,1,Compliant
LP001579,Male,No,0,Graduate,No,2237,0.0,63.0,480.0,0.0,Semiurban,0,619,0,0,25,2237.0,131.25,0.058672329012069736,0,Compliant
LP002941,Male,Yes,2,Not Graduate,Yes,6383,1000.0,187.0,360.0,1.0,Rural,0,552,1,1,30,7383.0,519.4444444444445,0.07035682574081599,1,Compliant
LP001432,Male,Yes,2,Graduate,No,2957,0.0,81.0,360.0,1.0,Semiurban,1,408,0,1,29,2957.0,225.0,0.07609063239770038,1,Compliant
LP001195,Male,Yes,0,Graduate,No,2132,1591.0,96.0,360.0,1.0,Semiurban,1,818,0,1,32,3723.0,266.6666666666667,0.07162682424568001,1,Compliant
LP001682,Male,Yes,3+,Not Graduate,No,3992,0.0,,180.0,1.0,Urban,0,493,0,0,21,3992.0,0.0,0.0,0,Flag: Young Adult Rejected w/ Good Credit
LP001926,Male,Yes,0,Graduate,No,3704,2000.0,120.0,360.0,1.0,Rural,1,686,1,0,20,5704.0,333.3333333333333,0.058438522674146794,1,Compliant
LP001535,Male,No,0,Graduate,No,3254,0.0,50.0,360.0,1.0,Urban,1,360,0,0,45,3254.0,138.88888888888889,0.04268251041453254,1,Compliant
LP002842,Male,Yes,1,Graduate,No,3417,1750.0,186.0,360.0,1.0,Urban,1,384,0,1,56,5167.0,516.6666666666666,0.09999354880330301,1,Compliant
LP002484,Male,Yes,3+,Graduate,No,7740,0.0,128.0,180.0,1.0,Urban,1,698,0,1,53,7740.0,711.1111111111111,0.0918748205569911,1,Compliant
LP002531,Male,Yes,1,Graduate,Yes,16667,2250.0,86.0,360.0,1.0,Semiurban,1,702,0,0,51,18917.0,238.88888888888889,0.012628264993862076,1,Compliant
LP001356,Male,Yes,0,Graduate,No,4652,3583.0,,360.0,1.0,Semiurban,1,744,0,1,24,8235.0,0.0,0.0,1,Compliant
LP002776,Female,No,0,Graduate,No,5000,0.0,103.0,360.0,0.0,Semiurban,0,698,0,0,63,5000.0,286.1111111111111,0.057222222222222216,0,Compliant
LP002272,Male,Yes,2,Graduate,No,3276,484.0,135.0,360.0,0.0,Semiurban,1,683,0,1,38,3760.0,375.0,0.09973404255319149,1,Compliant
LP002938,Male,Yes,0,Graduate,Yes,16120,0.0,260.0,360.0,1.0,Urban,1,502,0,0,28,16120.0,722.2222222222222,0.044802867383512544,1,Compliant
LP002855,Male,Yes,2,Graduate,No,16666,0.0,275.0,360.0,1.0,Urban,1,346,0,0,18,16666.0,763.8888888888889,0.04583516674000294,1,Compliant
LP002926,Male,Yes,2,Graduate,Yes,2726,0.0,106.0,360.0,0.0,Semiurban,0,424,1,1,39,2726.0,294.44444444444446,0.10801336920192386,0,Compliant
LP002772,Male,No,0,Graduate,No,2526,1783.0,145.0,360.0,1.0,Rural,1,732,0,1,23,4309.0,402.77777777777777,0.09347360821020603,1,Compliant
LP002054,Male,Yes,2,Not Graduate,No,3601,1590.0,,360.0,1.0,Rural,1,430,1,0,32,5191.0,0.0,0.0,1,Compliant
LP002945,Male,Yes,0,Graduate,Yes,9963,0.0,180.0,360.0,1.0,Rural,1,644,0,0,64,9963.0,500.0,0.05018568704205561,1,Compliant
LP001138,Male,Yes,1,Graduate,No,5649,0.0,44.0,360.0,1.0,Urban,1,754,0,0,48,5649.0,122.22222222222223,0.02163608111563502,1,Compliant
LP002272,Male,Yes,2,Graduate,No,3276,484.0,135.0,360.0,0.0,Semiurban,1,608,1,1,61,3760.0,375.0,0.09973404255319149,1,Compliant
LP002494,Male,No,0,Graduate,No,6000,0.0,140.0,360.0,1.0,Rural,1,660,1,0,61,6000.0,388.8888888888889,0.06481481481481483,1,Compliant
LP001282,Male,Yes,0,Graduate,No,2500,2118.0,104.0,360.0,1.0,Semiurban,1,678,1,1,42,4618.0,288.8888888888889,0.062557143544584,1,Compliant
LP002219,Male,Yes,3+,Graduate,No,8750,4996.0,130.0,360.0,1.0,Rural,1,469,1,1,29,13746.0,361.1111111111111,0.026270268522560095,1,Compliant
LP001922,Male,Yes,0,Graduate,No,20667,0.0,,360.0,1.0,Rural,0,723,1,1,61,20667.0,0.0,0.0,1,Compliant
LP002194,Female,No,0,Graduate,Yes,15759,0.0,55.0,360.0,1.0,Semiurban,1,601,1,0,23,15759.0,152.77777777777777,0.00969463657451474,1,Compliant
LP001266,Male,Yes,1,Graduate,Yes,2395,0.0,,360.0,1.0,Semiurban,1,597,0,1,32,2395.0,0.0,0.0,1,Compliant
LP002738,Male,No,2,Graduate,No,3617,0.0,107.0,360.0,1.0,Semiurban,1,323,1,1,22,3617.0,297.22222222222223,0.08217368598900256,1,Compliant
LP002205,Male,No,1,Graduate,No,3062,1987.0,111.0,180.0,0.0,Urban,0,311,0,1,36,5049.0,616.6666666666666,0.12213639664620056,0,Compliant
LP001875,Male,No,0,Graduate,No,4095,3447.0,151.0,360.0,1.0,Rural,1,606,1,0,22,7542.0,419.44444444444446,0.05561448481098442,1,Compliant
LP002422,Male,No,1,Graduate,No,37719,0.0,152.0,360.0,1.0,Semiurban,1,713,0,1,18,37719.0,422.22222222222223,0.011193886959416269,1,Compliant
LP001677,Male,No,2,Graduate,No,4923,0.0,166.0,360.0,0.0,Semiurban,1,799,1,0,19,4923.0,461.1111111111111,0.09366465795472498,0,Compliant
LP002777,Male,Yes,0,Graduate,No,2785,2016.0,110.0,360.0,1.0,Rural,1,843,0,0,20,4801.0,305.55555555555554,0.06364414820986368,1,Compliant
LP002379,Male,No,0,Graduate,No,6500,0.0,105.0,360.0,0.0,Rural,0,589,1,0,19,6500.0,291.6666666666667,0.04487179487179487,0,Compliant
LP002898,Male,Yes,1,Graduate,No,1880,0.0,61.0,360.0,0.0,Rural,0,309,1,0,60,1880.0,169.44444444444446,0.09013002364066194,1,Compliant
LP001917,Female,No,0,Graduate,No,1811,1666.0,54.0,360.0,1.0,Urban,1,481,1,1,39,3477.0,150.0,0.04314063848144953,1,Compliant
LP002530,,Yes,2,Graduate,No,2873,1872.0,132.0,360.0,0.0,Semiurban,0,410,0,1,53,4745.0,366.6666666666667,0.07727432384966632,0,Compliant
LP001138,Male,Yes,1,Graduate,No,5649,0.0,44.0,360.0,1.0,Urban,1,318,0,1,44,5649.0,122.22222222222223,0.02163608111563502,1,Compliant
LP001349,Male,No,0,Graduate,No,4843,3806.0,151.0,360.0,1.0,Semiurban,1,821,0,0,57,8649.0,419.44444444444446,0.048496293726956234,1,Compliant
LP002429,Male,Yes,1,Graduate,Yes,3466,1210.0,130.0,360.0,1.0,Rural,1,480,1,0,43,4676.0,361.1111111111111,0.077226499382188,1,Compliant
LP002634,Female,No,1,Graduate,No,13262,0.0,40.0,360.0,1.0,Urban,1,376,1,0,27,13262.0,111.11111111111111,0.008378156470450242,1,Compliant
LP002180,Male,No,0,Graduate,Yes,6822,0.0,141.0,360.0,1.0,Rural,1,323,0,1,21,6822.0,391.6666666666667,0.05741229356005082,1,Compliant
LP002305,Female,No,0,Graduate,No,4547,0.0,115.0,360.0,1.0,Semiurban,1,648,1,0,45,4547.0,319.44444444444446,0.07025389145468319,1,Compliant
LP002368,Male,Yes,2,Graduate,No,5935,0.0,133.0,360.0,1.0,Semiurban,1,577,0,0,44,5935.0,369.44444444444446,0.0622484320883647,1,Compliant
LP001489,Female,Yes,0,Graduate,No,4583,0.0,84.0,360.0,1.0,Rural,0,514,1,0,43,4583.0,233.33333333333334,0.05091279365772056,1,Compliant
LP002362,Male,Yes,1,Graduate,No,7250,1667.0,110.0,,0.0,Urban,0,843,0,0,28,8917.0,352.77777777777777,0.03956238396072421,0,Compliant
LP002547,Male,Yes,1,Graduate,No,18333,0.0,500.0,360.0,1.0,Urban,0,668,1,1,45,18333.0,1388.888888888889,0.07575895319308835,1,Compliant
LP001666,Male,No,0,Graduate,No,8333,3750.0,187.0,360.0,1.0,Rural,1,736,1,0,50,12083.0,519.4444444444445,0.04298969166965526,1,Compliant
LP001736,Male,Yes,0,Graduate,No,2221,0.0,60.0,360.0,0.0,Urban,0,312,1,0,44,2221.0,166.66666666666666,0.07504127269998499,0,Compliant
LP001327,Female,Yes,0,Graduate,No,2484,2302.0,137.0,360.0,1.0,Semiurban,1,740,0,1,20,4786.0,380.55555555555554,0.07951432418628407,1,Compliant
LP002547,Male,Yes,1,Graduate,No,18333,0.0,500.0,360.0,1.0,Urban,0,797,1,1,19,18333.0,1388.888888888889,0.07575895319308835,1,Compliant
LP002892,Male,Yes,2,Graduate,No,6540,0.0,205.0,360.0,1.0,Semiurban,1,744,1,1,49,6540.0,569.4444444444445,0.08707101597009854,1,Compliant
LP002191,Male,Yes,0,Graduate,No,19730,5266.0,570.0,360.0,1.0,Rural,0,613,0,1,33,24996.0,1583.3333333333333,0.06334346828825946,1,Compliant
LP002234,Male,No,0,Graduate,Yes,7167,0.0,128.0,360.0,1.0,Urban,1,616,0,1,37,7167.0,355.55555555555554,0.04961009565446568,1,Compliant
LP001473,Male,No,0,Graduate,No,2014,1929.0,74.0,360.0,1.0,Urban,1,773,1,0,49,3943.0,205.55555555555554,0.05213176656240313,1,Compliant
LP002317,Male,Yes,3+,Graduate,No,81000,0.0,360.0,360.0,0.0,Rural,0,440,0,0,30,81000.0,1000.0,0.012345679012345678,0,Compliant
LP002337,Female,No,0,Graduate,No,2995,0.0,60.0,360.0,1.0,Urban,1,312,1,0,43,2995.0,166.66666666666666,0.05564830272676683,1,Compliant
LP002244,Male,Yes,0,Graduate,No,2333,2417.0,136.0,360.0,1.0,Urban,1,385,0,1,56,4750.0,377.77777777777777,0.07953216374269005,1,Compliant
LP001449,Male,No,0,Graduate,No,3865,1640.0,,360.0,1.0,Rural,1,841,0,0,41,5505.0,0.0,0.0,1,Compliant
LP002435,Male,Yes,0,Graduate,,3539,1376.0,55.0,360.0,1.0,Rural,0,641,0,1,56,4915.0,152.77777777777777,0.031083983271165367,1,Compliant
LP002151,Male,Yes,1,Graduate,No,3875,0.0,67.0,360.0,1.0,Urban,0,786,0,1,30,3875.0,186.11111111111111,0.04802867383512545,1,Compliant
LP001578,Male,Yes,0,Graduate,No,2439,3333.0,129.0,360.0,1.0,Rural,1,449,0,1,58,5772.0,358.3333333333333,0.062081312081312075,1,Compliant
LP002296,Male,No,0,Not Graduate,No,2755,0.0,65.0,300.0,1.0,Rural,0,715,0,1,25,2755.0,216.66666666666666,0.07864488808227466,1,Compliant
LP001702,Male,No,0,Graduate,No,3418,0.0,127.0,360.0,1.0,Semiurban,0,312,1,0,30,3418.0,352.77777777777777,0.10321175476236916,0,Compliant
LP001892,Male,No,0,Graduate,No,2833,1857.0,126.0,360.0,1.0,Rural,1,528,1,1,53,4690.0,350.0,0.07462686567164178,1,Compliant
LP001333,Male,Yes,0,Graduate,No,1977,997.0,50.0,360.0,1.0,Semiurban,1,826,0,0,39,2974.0,138.88888888888889,0.04670103863109915,1,Compliant
LP002187,Male,No,0,Graduate,No,2500,0.0,96.0,480.0,1.0,Semiurban,0,690,1,1,31,2500.0,200.0,0.08,1,Compliant
LP002484,Male,Yes,3+,Graduate,No,7740,0.0,128.0,180.0,1.0,Urban,1,547,1,0,42,7740.0,711.1111111111111,0.0918748205569911,1,Compliant
LP002409,Male,Yes,0,Graduate,No,7901,1833.0,180.0,360.0,1.0,Rural,1,709,1,0,54,9734.0,500.0,0.051366344770906104,1,Compliant
LP001318,Male,Yes,2,Graduate,No,6250,5654.0,188.0,180.0,1.0,Semiurban,1,845,0,1,32,11904.0,1044.4444444444443,0.0877389486260454,1,Compliant
LP002530,,Yes,2,Graduate,No,2873,1872.0,132.0,360.0,0.0,Semiurban,0,647,0,1,41,4745.0,366.6666666666667,0.07727432384966632,0,Compliant
LP001519,Female,No,0,Graduate,No,10000,1666.0,225.0,360.0,1.0,Rural,0,410,1,0,41,11666.0,625.0,0.053574489970855475,1,Compliant
LP001760,Male,,,Graduate,No,4758,0.0,158.0,480.0,1.0,Semiurban,1,759,1,0,63,4758.0,329.1666666666667,0.0691817290177946,1,Compliant
LP001392,Female,No,1,Graduate,Yes,7451,0.0,,360.0,1.0,Semiurban,1,500,1,0,18,7451.0,0.0,0.0,1,Compliant
LP002345,Male,Yes,0,Graduate,No,1025,2773.0,112.0,360.0,1.0,Rural,1,460,1,0,48,3798.0,311.1111111111111,0.08191445790181967,1,Compliant
LP001656,Male,No,0,Graduate,No,12000,0.0,164.0,360.0,1.0,Semiurban,0,827,0,0,32,12000.0,455.55555555555554,0.03796296296296296,1,Compliant
LP001825,Male,Yes,0,Graduate,No,1809,1868.0,90.0,360.0,1.0,Urban,1,455,1,1,20,3677.0,250.0,0.06799020940984499,1,Compliant
LP002562,Male,Yes,1,Not Graduate,No,5333,1131.0,186.0,360.0,0.0,Urban,1,837,0,1,27,6464.0,516.6666666666666,0.07992986798679867,1,Compliant
LP002473,Male,Yes,0,Graduate,No,8334,0.0,160.0,360.0,1.0,Semiurban,0,669,1,0,62,8334.0,444.44444444444446,0.0533290670079727,1,Compliant
LP001776,Female,No,0,Graduate,No,8333,0.0,280.0,360.0,1.0,Semiurban,1,330,0,0,30,8333.0,777.7777777777778,0.09333706681600598,1,Compliant
LP001157,Female,No,0,Graduate,No,3086,0.0,120.0,360.0,1.0,Semiurban,1,774,1,1,23,3086.0,333.3333333333333,0.1080146899978397,1,Compliant
LP001137,Female,No,0,Graduate,No,3410,0.0,88.0,,1.0,Urban,1,685,0,0,58,3410.0,352.77777777777777,0.10345389377647442,1,Compliant
LP001041,Male,Yes,0,Graduate,,2600,3500.0,115.0,,1.0,Urban,1,831,1,0,31,6100.0,352.77777777777777,0.057832422586520944,1,Compliant
LP002740,Male,Yes,3+,Graduate,No,6417,0.0,157.0,180.0,1.0,Rural,1,772,1,1,39,6417.0,872.2222222222222,0.1359236749606081,1,Compliant
LP001443,Female,No,0,Graduate,No,3692,0.0,93.0,360.0,0.0,Rural,1,411,1,0,27,3692.0,258.3333333333333,0.06997110870350307,1,Compliant
LP001734,Female,Yes,2,Graduate,No,4283,2383.0,127.0,360.0,0.0,Semiurban,1,593,0,1,20,6666.0,352.77777777777777,0.05292195886255292,1,Compliant
LP002087,Female,No,0,Graduate,No,2500,0.0,67.0,360.0,1.0,Urban,1,488,0,1,50,2500.0,186.11111111111111,0.07444444444444445,1,Compliant
LP001123,Male,Yes,0,Graduate,No,2400,0.0,75.0,360.0,0.0,Urban,1,314,0,0,18,2400.0,208.33333333333334,0.08680555555555557,1,Compliant
LP002055,Female,No,0,Graduate,No,3166,2985.0,132.0,360.0,0.0,Rural,1,425,1,1,43,6151.0,366.6666666666667,0.0596109033761448,1,Compliant
LP002250,Male,Yes,0,Graduate,No,5488,0.0,125.0,360.0,1.0,Rural,1,533,0,0,61,5488.0,347.22222222222223,0.0632693553611921,1,Compliant
LP002255,Male,No,3+,Graduate,No,9167,0.0,185.0,360.0,1.0,Rural,1,388,1,1,64,9167.0,513.8888888888889,0.05605856756723998,1,Compliant
LP001824,Male,Yes,1,Graduate,No,2882,1843.0,123.0,480.0,1.0,Semiurban,1,429,1,1,19,4725.0,256.25,0.05423280423280423,1,Compliant
LP001508,Male,Yes,2,Graduate,No,11757,0.0,187.0,180.0,1.0,Urban,1,366,1,0,26,11757.0,1038.888888888889,0.08836343360456655,1,Compliant
LP002151,Male,Yes,1,Graduate,No,3875,0.0,67.0,360.0,1.0,Urban,0,592,0,0,64,3875.0,186.11111111111111,0.04802867383512545,1,Compliant
LP001136,Male,Yes,0,Not Graduate,Yes,4695,0.0,96.0,,1.0,Urban,1,655,1,0,57,4695.0,352.77777777777777,0.07513903680037866,1,Compliant
LP002705,Male,Yes,0,Graduate,No,3775,0.0,110.0,360.0,1.0,Semiurban,1,333,1,1,21,3775.0,305.55555555555554,0.08094186902133922,1,Compliant
LP001653,Male,No,0,Not Graduate,No,4885,0.0,48.0,360.0,1.0,Rural,1,718,0,1,25,4885.0,133.33333333333334,0.02729443875810304,1,Compliant
LP002960,Male,Yes,0,Not Graduate,No,2400,3800.0,,180.0,1.0,Urban,0,807,1,1,54,6200.0,0.0,0.0,0,Flag: Rejected w/ Good Credit & Low EMI
LP001068,Male,Yes,0,Graduate,No,2799,2253.0,122.0,360.0,1.0,Semiurban,1,364,0,0,30,5052.0,338.8888888888889,0.06708014427729393,1,Compliant
LP002670,Female,Yes,2,Graduate,No,2031,1632.0,113.0,480.0,1.0,Semiurban,1,647,0,0,40,3663.0,235.41666666666666,0.06426881426881427,1,Compliant
LP002281,Male,Yes,0,Graduate,No,3033,1459.0,95.0,360.0,1.0,Urban,1,452,1,1,56,4492.0,263.8888888888889,0.05874641337686752,1,Compliant
LP001578,Male,Yes,0,Graduate,No,2439,3333.0,129.0,360.0,1.0,Rural,1,351,1,0,38,5772.0,358.3333333333333,0.062081312081312075,1,Compliant
LP001790,Female,No,1,Graduate,No,3812,0.0,112.0,360.0,1.0,Rural,1,410,0,1,34,3812.0,311.1111111111111,0.08161361781508686,1,Compliant
LP001370,Male,No,0,Not Graduate,,7333,0.0,120.0,360.0,1.0,Rural,0,346,0,0,38,7333.0,333.3333333333333,0.04545661166416655,1,Compliant
LP002500,Male,Yes,3+,Not Graduate,No,2947,1664.0,70.0,180.0,0.0,Urban,0,791,0,0,59,4611.0,388.8888888888889,0.08433938167184751,0,Compliant
LP002868,Male,Yes,2,Graduate,No,3159,461.0,108.0,84.0,1.0,Urban,1,456,0,0,49,3620.0,1285.7142857142858,0.3551696921862668,1,Compliant
LP002137,Male,Yes,0,Graduate,No,6333,4583.0,259.0,360.0,0.0,Semiurban,1,602,1,1,49,10916.0,719.4444444444445,0.06590733276332397,1,Compliant
LP002205,Male,No,1,Graduate,No,3062,1987.0,111.0,180.0,0.0,Urban,0,765,1,1,23,5049.0,616.6666666666666,0.12213639664620056,0,Compliant
LP001936,Male,Yes,0,Graduate,No,3075,2416.0,139.0,360.0,1.0,Rural,1,475,1,0,29,5491.0,386.1111111111111,0.07031708452214734,1,Compliant
LP002531,Male,Yes,1,Graduate,Yes,16667,2250.0,86.0,360.0,1.0,Semiurban,1,442,1,1,30,18917.0,238.88888888888889,0.012628264993862076,1,Compliant
LP001027,Male,Yes,2,Graduate,,2500,1840.0,109.0,360.0,1.0,Urban,1,555,1,0,25,4340.0,302.77777777777777,0.06976446492575525,1,Compliant
LP002106,Male,Yes,,Graduate,Yes,5503,4490.0,70.0,,1.0,Semiurban,1,498,0,0,32,9993.0,352.77777777777777,0.035302489520442085,1,Compliant
LP002602,Male,No,0,Graduate,No,6283,4416.0,209.0,360.0,0.0,Rural,0,845,1,0,29,10699.0,580.5555555555555,0.0542625998276059,0,Compliant
LP001392,Female,No,1,Graduate,Yes,7451,0.0,,360.0,1.0,Semiurban,1,779,0,0,54,7451.0,0.0,0.0,1,Compliant
LP001749,Male,Yes,0,Graduate,No,7578,1010.0,175.0,,1.0,Semiurban,1,320,0,1,26,8588.0,352.77777777777777,0.041077989960151114,1,Compliant
LP002190,Male,Yes,1,Graduate,No,6325,0.0,175.0,360.0,1.0,Semiurban,1,716,1,1,34,6325.0,486.1111111111111,0.07685551163812034,1,Compliant
LP002100,Male,No,,Graduate,No,2833,0.0,71.0,360.0,1.0,Urban,1,462,0,1,36,2833.0,197.22222222222223,0.06961603325881477,1,Compliant
LP002560,Male,No,0,Not Graduate,No,2699,2785.0,96.0,360.0,0.0,Semiurban,1,402,1,1,58,5484.0,266.6666666666667,0.04862630683199611,1,Compliant
LP002527,Male,Yes,2,Graduate,Yes,16525,1014.0,150.0,360.0,1.0,Rural,1,771,0,1,34,17539.0,416.6666666666667,0.02375658057281867,1,Compliant
LP002625,,No,0,Graduate,No,3583,0.0,96.0,360.0,1.0,Urban,0,798,1,1,25,3583.0,266.6666666666667,0.07442552795608895,1,Compliant
LP001275,Male,Yes,1,Graduate,No,3988,0.0,50.0,240.0,1.0,Urban,1,691,1,0,58,3988.0,208.33333333333334,0.05224005349381478,1,Compliant
LP001431,Female,No,0,Graduate,No,2137,8980.0,137.0,360.0,0.0,Semiurban,1,816,1,0,35,11117.0,380.55555555555554,0.03423185711572866,0,Compliant
LP001875,Male,No,0,Graduate,No,4095,3447.0,151.0,360.0,1.0,Rural,1,428,1,0,47,7542.0,419.44444444444446,0.05561448481098442,1,Compliant
LP001003,Male,Yes,1,Graduate,No,4583,1508.0,128.0,360.0,1.0,Rural,0,830,1,0,51,6091.0,355.55555555555554,0.05837392145059195,1,Compliant
LP001637,Male,Yes,1,Graduate,No,33846,0.0,260.0,360.0,1.0,Semiurban,0,803,0,1,48,33846.0,722.2222222222222,0.021338480831478525,1,Compliant
LP002916,Male,Yes,0,Graduate,No,2297,1522.0,104.0,360.0,1.0,Urban,1,591,1,1,47,3819.0,288.8888888888889,0.07564516598295075,1,Compliant
LP002379,Male,No,0,Graduate,No,6500,0.0,105.0,360.0,0.0,Rural,0,737,0,0,53,6500.0,291.6666666666667,0.04487179487179487,0,Compliant
LP001807,Male,Yes,2,Graduate,Yes,6250,1300.0,108.0,360.0,1.0,Rural,1,566,1,0,44,7550.0,300.0,0.039735099337748346,1,Compliant
LP002603,Female,No,0,Graduate,No,645,3683.0,113.0,480.0,1.0,Rural,1,372,1,0,22,4328.0,235.41666666666666,0.05439386937769562,1,Compliant
LP002500,Male,Yes,3+,Not Graduate,No,2947,1664.0,70.0,180.0,0.0,Urban,0,749,1,0,62,4611.0,388.8888888888889,0.08433938167184751,0,Compliant
LP002106,Male,Yes,,Graduate,Yes,5503,4490.0,70.0,,1.0,Semiurban,1,559,1,1,40,9993.0,352.77777777777777,0.035302489520442085,1,Compliant
LP001131,Male,Yes,0,Graduate,No,3941,2336.0,134.0,360.0,1.0,Semiurban,1,744,0,1,26,6277.0,372.22222222222223,0.05929938222434638,1,Compliant
LP001391,Male,Yes,0,Not Graduate,No,3572,4114.0,152.0,,0.0,Rural,0,706,0,0,25,7686.0,352.77777777777777,0.04589874808454043,0,Compliant
LP002938,Male,Yes,0,Graduate,Yes,16120,0.0,260.0,360.0,1.0,Urban,1,563,0,0,46,16120.0,722.2222222222222,0.044802867383512544,1,Compliant
LP001387,Female,Yes,0,Graduate,,2929,2333.0,139.0,360.0,1.0,Semiurban,1,535,0,0,43,5262.0,386.1111111111111,0.07337725410701465,1,Compliant
LP001868,Male,No,0,Graduate,No,2060,2209.0,134.0,360.0,1.0,Semiurban,1,631,1,1,23,4269.0,372.22222222222223,0.08719190026287707,1,Compliant
LP001030,Male,Yes,2,Graduate,No,1299,1086.0,17.0,120.0,1.0,Urban,1,385,0,0,27,2385.0,141.66666666666666,0.0593990216631726,1,Compliant
LP001120,Male,No,0,Graduate,No,1800,1213.0,47.0,360.0,1.0,Urban,1,750,1,0,44,3013.0,130.55555555555554,0.04333075192683556,1,Compliant
LP001041,Male,Yes,0,Graduate,,2600,3500.0,115.0,,1.0,Urban,1,396,1,1,54,6100.0,352.77777777777777,0.057832422586520944,1,Compliant
LP002840,Female,No,0,Graduate,No,2378,0.0,9.0,360.0,1.0,Urban,0,380,0,1,29,2378.0,25.0,0.010513036164844407,1,Compliant
LP001954,Female,Yes,1,Graduate,No,4666,0.0,135.0,360.0,1.0,Urban,1,732,1,0,44,4666.0,375.0,0.0803686240891556,1,Compliant
LP002862,Male,Yes,2,Not Graduate,No,6125,1625.0,187.0,480.0,1.0,Semiurban,0,320,0,0,29,7750.0,389.5833333333333,0.05026881720430107,1,Compliant
